iteration,avg_best_distance
345,297100.430840814
346,297100.430840814
347,297100.430840814
348,297100.430840814
349,297100.430840814
350,297100.430840814
351,297100.430840814
352,297100.430840814
353,297100.430840814
354,297100.430840814
355,297100.430840814
356,297100.430840814
357,297100.430840814
358,297100.430840814
359,297100.430840814
360,297100.430840814
361,297100.430840814
362,297100.430840814
363,297100.430840814
364,297100.430840814
365,297100.430840814
366,297100.430840814
367,297100.430840814
368,297100.430840814
369,297100.430840814
370,297100.430840814
371,297100.430840814
372,297100.430840814
373,297100.430840814
374,297100.430840814
375,297100.430840814
376,297100.430840814
377,297100.430840814
378,297100.430840814
379,297100.430840814
380,297100.430840814
381,297100.430840814
382,297100.430840814
383,297100.430840814
384,297100.430840814
385,297100.430840814
386,297100.430840814
387,297100.430840814
388,297100.430840814
389,297100.430840814
390,297100.430840814
391,297100.430840814
392,297100.430840814
393,297100.430840814
394,297100.430840814
395,297100.430840814
396,297100.430840814
397,297100.430840814
398,297100.430840814
399,297100.430840814
400,297100.430840814
401,297100.430840814
402,297100.430840814
403,297100.430840814
404,297100.430840814
405,297100.430840814
406,297100.430840814
407,297100.430840814
408,297100.430840814
409,297100.430840814
410,297100.430840814
411,297100.430840814
412,297100.430840814
413,297100.430840814
414,297100.430840814
415,297100.430840814
416,297100.430840814
417,297100.430840814
418,297100.430840814
419,297100.430840814
420,297100.430840814
421,297100.430840814
422,297100.430840814
423,297100.430840814
424,297100.430840814
425,297100.430840814
426,297100.430840814
427,297100.430840814
428,297100.430840814
429,297100.430840814
430,297100.430840814
431,297100.430840814
432,297100.430840814
433,297100.430840814
434,297100.430840814
435,297100.430840814
436,297100.430840814
437,297100.430840814
438,297100.430840814
439,297100.430840814
440,297100.430840814
441,297100.430840814
442,297100.430840814
443,297100.430840814
444,297100.430840814
445,297100.430840814
446,297100.430840814
447,297100.430840814
448,297100.430840814
449,297100.430840814
450,297100.430840814
451,297100.430840814
452,297100.430840814
453,297100.430840814
454,297100.430840814
455,297100.430840814
456,297100.430840814
457,297100.430840814
458,297100.430840814
459,297100.430840814
460,297100.430840814
461,297100.430840814
462,297100.430840814
463,297100.430840814
464,297100.430840814
465,297100.430840814
466,297100.430840814
467,297100.430840814
468,297100.430840814
469,297100.430840814
470,297100.430840814
471,297100.430840814
472,297100.430840814
473,297100.430840814
474,297100.430840814
475,297100.430840814
476,297100.430840814
477,297100.430840814
478,297100.430840814
479,297100.430840814
480,297100.430840814
481,297100.430840814
482,297100.430840814
483,297100.430840814
484,297100.430840814
485,297100.430840814
486,297100.430840814
487,297100.430840814
488,297100.430840814
489,297100.430840814
490,297100.430840814
491,297100.430840814
492,297100.430840814
493,297100.430840814
494,297100.430840814
495,297100.430840814
496,297100.430840814
497,297100.430840814
498,297100.430840814
499,297100.430840814
500,297100.430840814
